"","Type","Subpopulation","Indicator","Category","NResp","Estimate.P","StdError.P","LCB95Pct.P","UCB95Pct.P","Estimate.U","StdError.U","LCB95Pct.U","UCB95Pct.U"
"144","NEP","Peconic Bay","NCCA_BI_Status","Total",11,100,0,100,100,201.762698233968,18.5994958791431,165.308356180246,238.217040287689
"145","NEP","Puget Sound","NCCA_BI_Status","Good",20,67.8078399965791,10.0623058245178,48.0860829790966,87.5295970140617,902.447276863471,132.806431425508,642.151454354187,1162.74309937276
"146","NEP","Puget Sound","NCCA_BI_Status","Fair",1,3.07920220601119,2.80994064889912,0,8.58658467654857,40.9807722214272,36.981273319638,0,113.46273603035
"147","NEP","Puget Sound","NCCA_BI_Status","Missing",5,29.1129577974097,9.88189564464402,9.74479823492421,48.4811173598952,387.461235854718,160.652520374601,72.5880818949136,702.334389814523
"148","NEP","Puget Sound","NCCA_BI_Status","Total",26,100,0,100,100,1330.88928493962,166.725948735645,1004.11243012948,1657.66613974975
"149","NEP","San Francisco Bay","NCCA_BI_Status","Good",20,85.1318669058811,5.22367843866834,74.8936452992727,95.3700885124894,383.428456032482,24.5898723069683,335.233191926385,431.623720138579
"150","NEP","San Francisco Bay","NCCA_BI_Status","Fair",1,4.25772826351854,3.77228969476095,0,11.6512802045016,19.1765344003515,16.986473852634,0,52.4694113758454
"151","NEP","San Francisco Bay","NCCA_BI_Status","Poor",5,8.21242627168672,4.09611025999224,0.184197685396933,16.2406548579765,36.988240010227,18.4293104187197,0.867455329627674,73.1090246908264
"152","NEP","San Francisco Bay","NCCA_BI_Status","Missing",1,2.39797855891365,1.96819339878851,0,6.25556673514861,10.8003412806602,8.89222108039548,0,28.2287743408032
"153","NEP","San Francisco Bay","NCCA_BI_Status","Total",27,100,0,100,100,450.393571723721,8.30091327176028,434.12408067228,466.663062775161
"154","NEP","Tampa Bay","NCCA_BI_Status","Good",7,84.6539190622731,12.7805826467048,59.6044373732941,100,311.406270788865,63.8638779224349,186.235370147829,436.5771714299
"155","NEP","Tampa Bay","NCCA_BI_Status","Poor",1,15.3460809377269,12.7805826467048,0,40.3955626267059,56.4517967859961,46.5867984841183,0,147.760243969893
"156","NEP","Tampa Bay","NCCA_BI_Status","Total",8,100,0,100,100,367.858067574861,44.1146659216626,281.394911178386,454.321223971336
"157","NEP","Tillamook Bay","NCCA_BI_Status","Good",1,33.3333333333333,33.3333333333333,0,98.6654661513351,6.32750641140402,6.32750641140402,0,18.7291910897022
"158","NEP","Tillamook Bay","NCCA_BI_Status","Fair",1,33.3333333333333,33.3333333333333,0,98.6654661513351,6.32750641140402,6.32750641140402,0,18.7291910897022
"159","NEP","Tillamook Bay","NCCA_BI_Status","Missing",1,33.3333333333333,33.3333333333333,0,98.6654661513351,6.32750641140402,6.32750641140402,0,18.7291910897022
"160","NEP","Tillamook Bay","NCCA_BI_Status","Total",3,100,0,100,100,18.9825192342121,0,18.9825192342121,18.9825192342121
"161","EPA_Region","1","NCCA_BI_Status","Good",76,68.3939112339208,5.23108166767758,58.141179565085,78.6466429027566,2703.94581806154,226.929413867044,2259.17233984935,3148.71929627373
"162","EPA_Region","1","NCCA_BI_Status","Fair",3,0.784790524808937,0.447152785161276,0,1.66119387931181,31.0266077685436,17.5433074152293,0,65.4108584721075
